participant,kid,value,isBilingual,languageUsed,accent
0346,K616,2,0,IT,1
0346,K617,4,0,IT,1
0346,K658,1,0,IT,0
0346,K659,1,0,IT,0
0346,K661,3,0,IT,1
0346,K664,1,0,IT,0
0346,K708,1,0,IT,0
0346,K712,1,0,IT,0
0346,K714,1,0,IT,0
0346,K757,1,0,IT,0
0346,K758,3,0,IT,1
0346,K763,1,0,IT,0
0346,K764,3,0,IT,1
0347,K620,1,0,IT,0
0347,K621,1,0,IT,0
0347,K622,1,0,IT,0
0347,K623,1,0,IT,0
0347,K624,1,0,IT,0
0347,K665,1,0,IT,0
0347,K668,1,0,IT,0
0347,K669,1,0,IT,0
0347,K671,1,0,IT,0
0347,K715,1,0,IT,0
0347,K716,1,0,IT,0
0347,K717,1,0,IT,0
0347,K765,1,0,IT,0
0347,K766,1,0,IT,0
0347,K767,1,0,IT,0
0347,K770,1,0,IT,0
0348,K602,1,0,IT,0
0348,K603,1,0,IT,0
0348,K605,1,0,IT,0
0348,K608,1,0,IT,0
0348,K609,1,0,IT,0
0348,K653,1,0,IT,0
0348,K654,1,0,IT,0
0348,K655,1,0,IT,0
0348,K656,1,0,IT,0
0348,K704,1,0,IT,0
0348,K705,1,0,IT,0
0348,K706,3,0,IT,1
0348,K710,2,0,IT,1
0348,K752,1,0,IT,0
0348,K754,1,0,IT,0
0348,K756,2,0,IT,1
0349,K610,2,0,IT,1
0349,K612,2,0,IT,1
0349,K613,2,0,IT,1
0349,K616,2,0,IT,1
0349,K617,2,0,IT,1
0349,K658,2,0,IT,1
0349,K659,2,0,IT,1
0349,K661,2,0,IT,1
0349,K664,2,0,IT,1
0349,K708,1,0,IT,0
0349,K712,2,0,IT,1
0349,K714,1,0,IT,0
0349,K757,1,0,IT,0
0349,K758,2,0,IT,1
0349,K763,1,0,IT,0
0349,K764,3,0,IT,1
0350,K620,1,0,IT,0
0350,K621,1,0,IT,0
0350,K622,1,0,IT,0
0350,K623,1,0,IT,0
0350,K624,1,0,IT,0
0350,K665,1,0,IT,0
0350,K668,1,0,IT,0
0350,K669,1,0,IT,0
0350,K671,2,0,IT,1
0350,K715,1,0,IT,0
0350,K716,2,0,IT,1
0350,K717,1,0,IT,0
0350,K765,1,0,IT,0
0350,K766,1,0,IT,0
0350,K767,1,0,IT,0
0350,K770,1,0,IT,0
0351,K602,1,0,IT,0
0351,K603,1,0,IT,0
0351,K605,1,0,IT,0
0351,K608,1,0,IT,0
0351,K609,1,0,IT,0
0351,K653,1,0,IT,0
0351,K654,1,0,IT,0
0351,K655,1,0,IT,0
0351,K656,1,0,IT,0
0351,K704,1,0,IT,0
0351,K705,1,0,IT,0
0351,K706,1,0,IT,0
0351,K710,1,0,IT,0
0351,K752,1,0,IT,0
0351,K754,1,0,IT,0
0351,K756,1,0,IT,0
0352,K610,1,0,IT,0
0352,K612,1,0,IT,0
0352,K613,1,0,IT,0
0352,K616,1,0,IT,0
0352,K617,1,0,IT,0
0352,K658,1,0,IT,0
0352,K659,1,0,IT,0
0352,K661,1,0,IT,0
0352,K664,1,0,IT,0
0352,K708,1,0,IT,0
0352,K712,1,0,IT,0
0352,K714,1,0,IT,0
0352,K757,1,0,IT,0
0352,K758,1,0,IT,0
0352,K763,1,0,IT,0
0352,K764,1,0,IT,0
0353,K620,1,0,IT,0
0353,K621,1,0,IT,0
0353,K622,1,0,IT,0
0353,K623,1,0,IT,0
0353,K624,1,0,IT,0
0353,K665,1,0,IT,0
0353,K668,1,0,IT,0
0353,K669,2,0,IT,1
0353,K671,1,0,IT,0
0353,K715,2,0,IT,1
0353,K716,1,0,IT,0
0353,K717,2,0,IT,1
0353,K765,1,0,IT,0
0353,K766,1,0,IT,0
0353,K767,1,0,IT,0
0353,K770,1,0,IT,0
0354,K602,3,0,IT,1
0354,K603,1,0,IT,0
0354,K605,2,0,IT,1
0354,K608,1,0,IT,0
0354,K609,1,0,IT,0
0354,K653,1,0,IT,0
0354,K654,1,0,IT,0
0354,K655,1,0,IT,0
0354,K656,1,0,IT,0
0354,K704,1,0,IT,0
0354,K705,1,0,IT,0
0354,K706,1,0,IT,0
0354,K710,1,0,IT,0
0354,K752,1,0,IT,0
0354,K754,1,0,IT,0
0354,K756,3,0,IT,1
0355,K610,1,0,IT,0
0355,K612,1,0,IT,0
0355,K613,1,0,IT,0
0355,K616,1,0,IT,0
0355,K617,1,0,IT,0
0355,K658,1,0,IT,0
0355,K659,1,0,IT,0
0355,K661,1,0,IT,0
0355,K664,1,0,IT,0
0355,K708,1,0,IT,0
0355,K712,1,0,IT,0
0355,K714,1,0,IT,0
0355,K757,1,0,IT,0
0355,K758,1,0,IT,0
0355,K763,1,0,IT,0
0355,K764,1,0,IT,0
0356,K620,1,0,IT,0
0356,K621,1,0,IT,0
0356,K622,1,0,IT,0
0356,K623,1,0,IT,0
0356,K624,1,0,IT,0
0356,K665,1,0,IT,0
0356,K668,1,0,IT,0
0356,K669,2,0,IT,1
0356,K671,2,0,IT,1
0356,K715,1,0,IT,0
0356,K716,1,0,IT,0
0356,K717,1,0,IT,0
0356,K765,1,0,IT,0
0356,K766,1,0,IT,0
0356,K767,1,0,IT,0
0356,K770,1,0,IT,0
0357,K602,1,0,IT,0
0357,K603,2,0,IT,1
0357,K605,2,0,IT,1
0357,K608,2,0,IT,1
0357,K609,1,0,IT,0
0357,K653,1,0,IT,0
0357,K654,1,0,IT,0
0357,K655,1,0,IT,0
0357,K656,1,0,IT,0
0357,K704,1,0,IT,0
0357,K705,1,0,IT,0
0357,K706,2,0,IT,1
0357,K710,1,0,IT,0
0357,K752,1,0,IT,0
0357,K754,1,0,IT,0
0357,K756,1,0,IT,0
0358,K610,1,0,IT,0
0358,K612,1,0,IT,0
0358,K613,1,0,IT,0
0358,K616,1,0,IT,0
0358,K617,1,0,IT,0
0358,K658,1,0,IT,0
0358,K659,1,0,IT,0
0358,K661,1,0,IT,0
0358,K664,1,0,IT,0
0358,K708,1,0,IT,0
0358,K712,1,0,IT,0
0358,K714,1,0,IT,0
0358,K757,1,0,IT,0
0358,K758,1,0,IT,0
0358,K763,1,0,IT,0
0358,K764,1,0,IT,0
0359,K620,1,0,IT,0
0359,K621,1,0,IT,0
0359,K622,1,0,IT,0
0359,K623,2,0,IT,1
0359,K624,1,0,IT,0
0359,K665,1,0,IT,0
0359,K668,1,0,IT,0
0359,K669,1,0,IT,0
0359,K671,1,0,IT,0
0359,K715,2,0,IT,1
0359,K716,2,0,IT,1
0359,K717,1,0,IT,0
0359,K765,1,0,IT,0
0359,K766,1,0,IT,0
0359,K767,1,0,IT,0
0359,K770,1,0,IT,0
